"transaction_id","transaction_date","amount","currency_code","currency_symbol","description","category_id","category_name","is_expense","is_cancelled","is_refund","original_transaction_id","signed_amount","created_at","updated_at"
"915","9/5/2024 23:00:00","4783.54","TJS","ЅМ","Расход Машина Офис в центре #904","6","Машина","t","f","f",,"-4783.54","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"916","29/7/2025 10:19:00","62.44","RUB","₽","Покупка Покупки Ресторан в центре #905","7","Покупки","t","f","f",,"-62.44","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"917","18/3/2024 22:29:00","5858.68","TJS","ЅМ","Оплата Машина Аптека в ТЦ #906","6","Машина","t","f","f",,"-5858.68","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"918","27/4/2025 10:29:00","608.62","TJS","ЅМ","Приобретение Местные продукты Аптека возле дома #907","26","Местные продукты","t","f","f",,"-608.62","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"919","28/9/2024 18:57:00","10267.96","TJS","ЅМ","Расход Фитнес Кафе вокзал #908","21","Фитнес","t","f","f",,"-10267.96","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"920","20/12/2023 05:47:00","1962.04","RUB","₽","Приобретение Книги Филиал онлайн #909","22","Книги","t","f","f",,"-1962.04","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"921","28/8/2024 22:28:00","606.33","RUB","₽","Оплата Фитнес Приложение возле дома #910","21","Фитнес","t","f","f",,"-606.33","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"922","3/6/2025 01:16:00","38636.32","TJS","ЅМ","Покупка Электроника Офис в ТЦ #911","9","Электроника","t","f","f",,"-38636.32","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"923","12/7/2024 02:45:00","31010.04","TJS","ЅМ","Приобретение Онлайн-курсы Кафе возле дома #912","23","Онлайн-курсы","t","f","f",,"-31010.04","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"924","20/9/2024 02:13:00","12004.68","TJS","ЅМ","Покупка Фитнес Аптека на рынке #913","21","Фитнес","t","f","f",,"-12004.68","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"925","9/5/2025 00:06:00","77587.48","TJS","ЅМ","Приобретение Путешествия Офис на рынке #914","15","Путешествия","t","f","f",,"-77587.48","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"926","14/1/2025 10:14:00","19294.97","TJS","ЅМ","Заказ Аптека Филиал аэропорт #915","20","Аптека","t","f","f",,"-19294.97","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"927","4/2/2024 04:39:00","178785.46","TJS","ЅМ","Покупка Подарки Супермаркет возле дома #916","18","Подарки","f","f","f",,"178785.46","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"928","8/6/2025 16:56:00","126.53","RUB","₽","Заказ Продукты питания Филиал на рынке #917","1","Продукты питания","t","f","f",,"-126.53","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"929","2/8/2024 19:24:00","60.79","RUB","₽","Заказ Местные продукты Ресторан на рынке #918","26","Местные продукты","t","f","f",,"-60.79","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"930","30/5/2024 06:28:00","1158.56","RUB","₽","Оплата Образование Магазин аэропорт #919","14","Образование","t","f","f",,"-1158.56","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"931","5/10/2024 19:04:00","116.69","RUB","₽","Оплата заказа Покупки Офис на рынке #920","7","Покупки","t","f","f",,"-116.69","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"932","26/5/2025 09:02:00","2814.25","RUB","₽","Покупка Одежда и обувь Онлайн улица #921","8","Одежда и обувь","t","f","f",,"-2814.25","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"933","7/2/2025 06:52:00","2002.39","RUB","₽","Расход Аренда жилья Супермаркет аэропорт #922","24","Аренда жилья","t","f","f",,"-2002.39","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"934","8/2/2025 20:00:00","2014.63","RUB","₽","Приобретение Одежда и обувь Онлайн вокзал #923","8","Одежда и обувь","t","f","f",,"-2014.63","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"935","30/8/2024 20:32:00","47.41","RUB","₽","Заказ Общественный транспорт Онлайн онлайн #924","5","Общественный транспорт","t","f","f",,"-47.41","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"936","28/12/2023 04:09:00","734.44","TJS","ЅМ","Приобретение Сувениры Сайт возле дома #925","27","Сувениры","t","f","f",,"-734.44","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"937","6/12/2024 17:17:00","4492.05","USD","$","Оплата заказа Местные продукты Аптека вокзал #926","26","Местные продукты","t","f","f",,"-4492.05","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"938","2/9/2024 06:28:00","1059.09","TJS","ЅМ","Оплата Сувениры Сайт на рынке #927","27","Сувениры","t","f","f",,"-1059.09","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"939","22/12/2023 10:46:00","15363.42","TJS","ЅМ","Оплата заказа Онлайн-курсы Аптека улица #928","23","Онлайн-курсы","t","f","f",,"-15363.42","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"940","30/4/2024 03:08:00","9080.81","RUB","₽","Приобретение Подарки Супермаркет улица #929","18","Подарки","f","f","f",,"9080.81","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"941","15/12/2023 05:20:00","1913.03","RUB","₽","Покупка Образование Супермаркет онлайн #930","14","Образование","t","f","f",,"-1913.03","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"942","6/8/2025 16:42:00","1506.18","RUB","₽","Оплата заказа Книги Офис в ТЦ #931","22","Книги","t","f","f",,"-1506.18","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"943","10/10/2024 06:15:00","38.06","RUB","₽","Оплата Транспорт Онлайн на рынке #932","3","Транспорт","t","f","f",,"-38.06","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"944","8/10/2025 04:08:00","56.72","RUB","₽","Оплата заказа Транспорт Офис вокзал #933","3","Транспорт","t","t","f",,"0","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"945","30/6/2024 03:43:00","668.5","RUB","₽","Приобретение Такси (Таджикистан) Онлайн в ТЦ #934","25","Такси (Таджикистан)","t","f","f",,"-668.5","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"946","6/8/2025 13:11:00","347017.26","EUR","€","Оплата Онлайн-курсы Приложение вокзал #935","23","Онлайн-курсы","t","t","f",,"0","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"947","12/1/2024 17:06:00","6524.77","RUB","₽","Заказ Электроника Ресторан вокзал #936","9","Электроника","t","f","f",,"-6524.77","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"948","1/8/2025 09:46:00","82.29","RUB","₽","Приобретение Покупки Супермаркет аэропорт #937","7","Покупки","t","f","f",,"-82.29","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"949","5/5/2025 18:31:00","971.73","TJS","ЅМ","Заказ Покупки Филиал аэропорт #938","7","Покупки","t","f","f",,"-971.73","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"950","12/11/2024 15:28:00","1418.14","KZT","₸","Расход Подарки Онлайн улица #939","18","Подарки","f","f","f",,"1418.14","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"951","3/7/2024 15:12:00","3598.44","RUB","₽","Расход Онлайн-курсы Приложение возле дома #940","23","Онлайн-курсы","t","f","f",,"-3598.44","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"952","24/5/2025 09:09:00","597.09","RUB","₽","Приобретение Такси (Таджикистан) Аптека в ТЦ #941","25","Такси (Таджикистан)","t","f","f",,"-597.09","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"953","24/6/2024 01:36:00","100809.95","TJS","ЅМ","Приобретение Подарки Кафе возле дома #942","18","Подарки","f","f","f",,"100809.95","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"954","1/9/2024 11:41:00","952580.05","TJS","ЅМ","Оплата Зарплата Аптека онлайн #943","16","Зарплата","f","f","f",,"952580.05","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"955","26/12/2024 22:45:00","213111.15","RUB","₽","Покупка Зарплата Кафе онлайн #944","16","Зарплата","f","t","f",,"0","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"956","12/8/2024 16:00:00","5151.24","TJS","ЅМ","Оплата заказа Машина Магазин улица #945","6","Машина","t","f","f",,"-5151.24","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"957","20/10/2024 04:40:00","120.43","RUB","₽","Оплата заказа Кафе и рестораны Офис возле дома #946","2","Кафе и рестораны","t","f","f",,"-120.43","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"958","6/3/2024 18:53:00","398585.86","TJS","ЅМ","Оплата заказа Фриланс Офис онлайн #947","17","Фриланс","f","f","f",,"398585.86","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"959","2/1/2024 03:25:00","61.33","RUB","₽","Оплата заказа Покупки Супермаркет возле дома #948","7","Покупки","t","t","f",,"0","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"960","19/2/2025 17:23:00","41266.64","RUB","₽","Заказ Фриланс Онлайн онлайн #949","17","Фриланс","f","f","f",,"41266.64","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"961","11/6/2024 15:25:00","1607.63","RUB","₽","Покупка Красота и здоровье Сайт вокзал #950","11","Красота и здоровье","t","f","f",,"-1607.63","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"962","9/6/2025 09:50:00","1197484.12","EUR","€","Приобретение Путешествия Филиал на рынке #951","15","Путешествия","t","f","f",,"-1197484.12","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"963","16/3/2025 05:38:00","529.65","RUB","₽","Расход Такси (Таджикистан) Аптека вокзал #952","25","Такси (Таджикистан)","t","f","f",,"-529.65","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"964","2/12/2025 17:31:00","1163.29","RUB","₽","Приобретение Образование Кафе улица #953","14","Образование","t","f","f",,"-1163.29","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"965","24/4/2025 16:19:00","1517990.16","TJS","ЅМ","Приобретение Зарплата Онлайн улица #954","16","Зарплата","f","f","f",,"1517990.16","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"966","10/10/2024 03:05:00","759.2","RUB","₽","Покупка Книги Филиал онлайн #955","22","Книги","t","f","f",,"-759.2","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"967","25/4/2025 22:20:00","14819.81","TJS","ЅМ","Приобретение Связь и интернет Ресторан в центре #956","13","Связь и интернет","t","f","f",,"-14819.81","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"968","10/12/2024 22:24:00","7681.59","TJS","ЅМ","Оплата Развлечения Магазин аэропорт #957","10","Развлечения","t","f","f",,"-7681.59","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"969","23/11/2025 15:50:00","31610.33","TJS","ЅМ","Оплата Коммунальные услуги Филиал в центре #958","12","Коммунальные услуги","t","f","f",,"-31610.33","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"970","7/4/2025 05:26:00","59.16","RUB","₽","Оплата Транспорт Кафе возле дома #959","3","Транспорт","t","f","f",,"-59.16","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"971","23/1/2025 09:18:00","1658.78","RUB","₽","Оплата Связь и интернет Офис в ТЦ #960","13","Связь и интернет","t","f","f",,"-1658.78","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"972","10/7/2025 16:53:00","3604.9","RUB","₽","Покупка Связь и интернет Онлайн в ТЦ #961","13","Связь и интернет","t","f","f",,"-3604.9","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"973","7/7/2025 22:22:00","120.34","RUB","₽","Расход Сувениры Офис улица #962","27","Сувениры","t","f","f",,"-120.34","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"974","10/5/2024 12:46:00","418.83","RUB","₽","Приобретение Машина Онлайн онлайн #963","6","Машина","t","f","f",,"-418.83","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"975","6/11/2024 22:07:00","1195.87","TJS","ЅМ","Покупка Кафе и рестораны Супермаркет в центре #964","2","Кафе и рестораны","t","f","f",,"-1195.87","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
